Date,Open,High,Low,Close,Adj Close,Volume
2015-04-30,166.12811279296875,166.6156768798828,162.81069946289062,163.75717163085938,107.98191833496094,5295793
2015-05-01,165.5831756591797,166.34799194335938,164.8374786376953,166.03250122070312,109.48228454589844,3464457
2015-05-04,166.7973175048828,168.54684448242188,166.06118774414062,166.31930541992188,109.67137145996094,4213288
2015-05-05,165.87954711914062,166.56787109375,164.397705078125,165.46844482421875,109.11033630371094,3758906
2015-05-06,165.29637145996094,166.3957977294922,161.4340362548828,162.5717010498047,108.01145935058594,3778780
2015-05-07,162.170166015625,164.4168243408203,161.6061248779297,163.47036743164062,108.60852813720703,2585712
2015-05-08,165.33460998535156,165.70745849609375,164.66539001464844,165.08604431152344,109.6820068359375,3234860
2015-05-11,165.05735778808594,165.38241577148438,163.34608459472656,163.5946502685547,108.69112396240234,2783406
2015-05-12,163.04971313476562,163.94837951660156,161.4149169921875,163.04971313476562,108.32902526855469,3098670
2015-05-13,163.70936584472656,165.14340209960938,163.2409210205078,164.70362854003906,109.42793273925781,2570545
2015-05-14,165.86997985839844,166.73040771484375,165.602294921875,166.3957977294922,110.55215454101562,2551299
2015-05-15,166.26194763183594,166.73995971679688,165.0095672607422,165.64053344726562,110.0503921508789,3050764
2015-05-18,165.8126220703125,165.8604278564453,164.72274780273438,165.44932556152344,109.92333984375,2061248
2015-05-19,165.36329650878906,166.10899353027344,164.3690185546875,165.85086059570312,110.19011688232422,2639058
2015-05-20,165.70745849609375,166.76864624023438,164.87571716308594,166.11854553222656,110.36795806884766,2406114
2015-05-21,165.69789123535156,166.48184204101562,165.43020629882812,165.71701049804688,110.10120391845703,2401198
2015-05-22,165.43020629882812,165.7648162841797,164.61758422851562,164.64627075195312,109.38978576660156,2980786
2015-05-26,164.54110717773438,164.55067443847656,161.69215393066406,162.64817810058594,108.06232452392578,4031493
2015-05-27,163.6328887939453,164.89483642578125,162.9923553466797,164.43594360351562,109.25007629394531,2891562
2015-05-28,163.91014099121094,164.28298950195312,163.15487670898438,164.15870666503906,109.06587982177734,1811044
2015-05-29,163.8145294189453,163.8145294189453,162.18930053710938,162.18930053710938,107.75741577148438,4280232
2015-06-01,162.72467041015625,163.51815795898438,161.5965576171875,162.69598388671875,108.09403991699219,3122833
2015-06-02,162.1988525390625,162.95411682128906,161.02294921875,162.18930053710938,107.75741577148438,2689684
2015-06-03,163.0019073486328,164.01528930664062,162.170166015625,162.44741821289062,107.92892456054688,2229026
